|	№	||	timeStamp'	||	TURNSTILE	||	CARD TYPE	||	REJECTED	||	SKI PASS info'	||	
|	1062	||	09 мая 2015 13:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=1fb6d1eb-7617-4f88-bb05-755b0612af77, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1063	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=d00aad0e-5559-47e8-af43-58d19c595a68, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1064	||	09 мая 2015 13:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=d5026629-59fb-4743-b8f7-648358de1b94, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1065	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=d9c36929-6f68-4e49-8414-a080050dea1f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1066	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=9e0700db-ea4f-4bf7-83bb-4cf12bc36d3d, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1067	||	09 мая 2015 13:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=9f593b56-f0f0-4973-8fce-314615eb4cca, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1068	||	09 мая 2015 13:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=deb21c96-63bb-4fe5-99fb-0e4a3de6072b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1069	||	09 мая 2015 13:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 10 мая 2015}, cardType=HOLIDAYS, blocked=false, id=3e268e40-e8d8-4ff3-86bc-c193040c4ba8, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 10 мая 2015}'}'	||	
|	1070	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=2aa82824-9621-4858-9539-117f7f7e0646, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1071	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=4cf5fdcb-da5b-43fd-9db8-67ac4e835db9, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1072	||	09 мая 2015 13:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=a0174126-d2e8-4b39-8f9a-be7e4beb877e, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1073	||	09 мая 2015 13:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=d519c28a-df69-4421-a9ea-d4dd960bb5ac, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1074	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=d85603de-cd30-4a8e-b38f-663b52da1c59, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1075	||	09 мая 2015 13:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=bd397a5c-3599-416a-bb9d-0ba5483beeb0, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1076	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=bae44df0-0845-48f9-bb28-eb397ed9fec6, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1077	||	09 мая 2015 13:00:00'	||	3	||	SEASON	||	false	||	SkiPass{Period{01 мая 2015 - 01 июл 2015}, cardType=SEASON, blocked=false, id=c30b73d8-0973-4005-8838-49541ea9a6ce, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{01 мая 2015 - 01 июл 2015}'}'	||	
|	1078	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	false	||	SkiPass{Period{01 мая 2015 - 01 июл 2015}, cardType=SEASON, blocked=false, id=f64b7c79-ca0f-4f34-8454-bcf006aba7ef, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{01 мая 2015 - 01 июл 2015}'}'	||	
|	1079	||	09 мая 2015 13:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=7dc906a2-3e4d-4d01-9f25-859e5e8cccd7, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1080	||	09 мая 2015 13:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=53effc6a-433a-4889-b5f2-5851a8bd4f57, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1081	||	09 мая 2015 13:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=836d2ed6-8577-4828-a8b7-e878b23b6d4a, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1082	||	09 мая 2015 13:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=869e6e21-d224-4b4f-a582-3de48b5fedf5, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1083	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=82fd30ac-b548-4a7d-8455-cf7b75b62332, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1084	||	09 мая 2015 13:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=953f84c0-8aa4-4df7-9835-9276139077a9, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1085	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=ee5f79a8-5def-4a47-840d-744b1578a673, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1086	||	09 мая 2015 13:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=76f02af0-d667-4acb-a967-9da26859ab67, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1087	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=f05bbd46-0704-4f78-b884-4c7e61c8a107, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1088	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=498494cd-4631-4003-98ac-9aee3e2fdd9b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1089	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=2603cb4b-5428-48ae-b3e1-e75787d3449e, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1090	||	09 мая 2015 13:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=e3822030-9db3-40c0-85ab-ae1644505a75, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1091	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=374f72b0-6c3b-425d-8f43-1c5e11229735, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1092	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 10 мая 2015}, cardType=HOLIDAYS, blocked=false, id=ea6ec586-44d1-4096-a1ab-197b37dc5b40, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 10 мая 2015}'}'	||	
|	1093	||	09 мая 2015 13:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=ec7fcb72-d824-4d19-9f75-5886f078b6b8, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1094	||	09 мая 2015 13:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=357551ec-84e4-4c86-bee2-5cc98fc867fe, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1095	||	09 мая 2015 13:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=3e4999fb-a6fd-4175-81aa-7f8b8611ed07, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1096	||	09 мая 2015 13:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=b0573aae-3184-41f1-a730-ad6424a26dae, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1097	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=ddb3d6d3-740b-4d9f-be3c-3505c1ed22d5, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1098	||	09 мая 2015 13:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=03acbce5-a6aa-4b5c-b536-499c23295335, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1099	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=94163829-51cf-43ff-b5e9-0b925a2cdfbb, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	1100	||	09 мая 2015 13:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=7bd2a17b-c384-4eea-9d03-dee30aa85deb, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	1101	||	09 мая 2015 13:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=352f59a8-f347-4dca-be26-ebcd3bb38cca, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1102	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=48bd76d4-b498-4257-b469-3492bbd33bee, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	1103	||	09 мая 2015 13:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=8b2576cd-12b4-4c10-8d16-87ebbae64fa4, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	1104	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{ not found, cardType=SEASON, blocked=true, id=c4bc9a04-39aa-4674-9090-3d0cf62efd60, lastReasonPassOfRejection='null'}'	||	
|	1105	||	09 мая 2015 13:00:00'	||	1	||	SEASON	||	true	||	SkiPass{ not found, cardType=SEASON, blocked=true, id=670433a7-6677-4590-baf5-08b9066c017b, lastReasonPassOfRejection='null'}'	||	
|	1106	||	09 мая 2015 14:00:00'	||	2	||	SEASON	||	false	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=0335a1d5-c7de-4285-8f5d-bd0aa0a49a0e, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1107	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=c2e173c4-d0e8-46b1-906a-c58185965122, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1108	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=878b70bb-780f-4d16-831f-d1bf63ba69e1, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1109	||	09 мая 2015 14:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=6f10a34e-0155-4886-9d96-680522f3ddfb, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1110	||	09 мая 2015 14:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=87d36211-e150-40b8-a2b6-f159dfe0301a, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1111	||	09 мая 2015 14:00:00'	||	1	||	SEASON	||	false	||	SkiPass{100fromHUNDRED, cardType=SEASON, blocked=false, id=cfb8d194-be38-4ed3-a400-3cefb5fabfe0, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1112	||	09 мая 2015 14:00:00'	||	3	||	SEASON	||	false	||	SkiPass{50fromFIFTY, cardType=SEASON, blocked=false, id=c815fe92-3103-41d6-bc3d-3e0257fa1231, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1113	||	09 мая 2015 14:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=9482290a-e549-4c6e-bcbe-7714777aa367, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1114	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=2e87a597-7fbf-420d-82b0-bfa1bef25a17, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1115	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=095fc5ed-d978-4583-9bd4-63ee10a1ab89, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1116	||	09 мая 2015 14:00:00'	||	2	||	SEASON	||	false	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=1a6e6002-ec2e-4f9f-ae78-ca23835486f5, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1117	||	09 мая 2015 14:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=0c6de9ba-ca8d-46ff-9d92-bdd19e14560f, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1118	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{100fromHUNDRED, cardType=HOLIDAYS, blocked=false, id=5b596b45-a228-43e8-ac99-4896df8f4fc8, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1119	||	09 мая 2015 14:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=54d6a486-875c-4fbb-9c24-1de1d806c982, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1120	||	09 мая 2015 14:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{10fromTEN, cardType=WORKDAYS, blocked=false, id=a2702cda-8642-43d8-ad16-2ea5d8d74883, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1121	||	09 мая 2015 14:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=48047a33-f6d7-40d5-9ae4-f2a6b8ccace9, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1122	||	09 мая 2015 14:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=601e0d2c-f73a-45a8-8a68-12229ee121dd, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1123	||	09 мая 2015 14:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=d5d81151-101e-4df9-8af8-0d5fefe2e5a7, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1124	||	09 мая 2015 14:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=9efc849c-8ed1-4cba-b3ba-cf6282578dcd, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1125	||	09 мая 2015 14:00:00'	||	2	||	SEASON	||	false	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=2825dfa6-8591-434c-994e-3906179f8073, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1126	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=8b0a9196-48ea-4ad0-9163-82d868c33083, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1127	||	09 мая 2015 14:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=a35d90e6-82e6-4951-95fa-63b91dc70b0f, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1128	||	09 мая 2015 14:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=ad0aa29c-2d12-4ecc-974b-4754b2a6d330, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1129	||	09 мая 2015 14:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=38b7a794-8c9b-4eb1-ad96-f4c6fbdc70aa, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1130	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=66ba0c36-fce7-4c3f-898e-a8dd5a219a36, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1131	||	09 мая 2015 14:00:00'	||	1	||	SEASON	||	false	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=62c99662-bd07-4df4-9f7b-acd2c900325c, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1132	||	09 мая 2015 14:00:00'	||	1	||	SEASON	||	false	||	SkiPass{50fromFIFTY, cardType=SEASON, blocked=false, id=a34d8ef6-c5ed-43ce-8f53-77731171e9b2, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1133	||	09 мая 2015 14:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=1a3b3023-7594-4062-90aa-1bd0645ebfe1, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1134	||	09 мая 2015 14:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{10fromTEN, cardType=HOLIDAYS, blocked=false, id=7ad25341-f872-403e-be86-d1de22e51bfc, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1135	||	09 мая 2015 14:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=18363f56-2075-4c9a-aad5-a079e46d2bb3, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1136	||	09 мая 2015 14:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{100fromHUNDRED, cardType=WORKDAYS, blocked=false, id=e1edb22b-25da-4a9c-8097-69caeb04364f, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1137	||	09 мая 2015 14:00:00'	||	1	||	SEASON	||	false	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=77e941ec-7089-4bbd-a727-7b085a0cc43b, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1138	||	09 мая 2015 14:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=eb87110c-e163-49c9-9e6f-144b0a610663, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1139	||	09 мая 2015 14:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=31e17a21-cb1f-41bc-a38c-355a3e47cd5b, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1140	||	09 мая 2015 14:00:00'	||	2	||	SEASON	||	false	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=80e555fc-31d7-4e3c-abf0-eb0c66ae7085, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1141	||	09 мая 2015 14:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=f58c1ce8-8580-4998-857d-684b411a0b69, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1142	||	09 мая 2015 14:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=c403d52b-efc3-4dfa-957d-03e1329df1b2, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	1143	||	09 мая 2015 14:00:00'	||	1	||	SEASON	||	false	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=b1437fd2-70cc-4f26-b089-4cc89aea7626, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1144	||	09 мая 2015 14:00:00'	||	3	||	SEASON	||	false	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=e4a13fc3-70f3-4621-9ee1-5493599e13b1, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	1145	||	09 мая 2015 14:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=ffda7c48-ff57-48b9-bad8-e2d1f9082171, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	1146	||	09 мая 2015 14:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=37849a6e-a4a5-4813-9d02-a96a9426ca98, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
